viewer_id,movie_id,watch_date,minutes_watched,completed,device
V001049,M0045,2024-10-29,102,False,Web
V002893,M0037,2025-06-04,105,False,Tablet
V004962,M0015,2024-11-16,83,False,Mobile
V003476,M0047,2024-11-03,90,False,TV
V003621,M0010,2024-10-12,51,False,TV
V002979,M0002,2024-08-20,131,True,Mobile
V004017,M0048,2025-11-28,88,True,Tablet
V004784,M0026,2025-09-21,46,False,Mobile
V001765,M0047,2025-07-11,133,True,Web
V001896,M0030,2025-01-24,94,True,Mobile
V004967,M0018,2024-10-23,59,False,Web
V000715,M0015,2024-11-14,78,False,TV
V000333,M0056,2024-12-19,131,False,Tablet
V004356,M0014,2024-10-28,97,False,Mobile
V001766,M0042,2025-04-17,84,False,Web
V004563,M0059,2024-06-20,109,True,Tablet
V001501,M0002,2024-11-23,129,True,Web
V003191,M0055,2025-02-19,57,False,Mobile
V001988,M0047,2024-09-01,129,False,Web
V004139,M0046,2024-11-22,51,False,Mobile
V001952,M0033,2025-03-21,58,False,TV
V001248,M0054,2025-07-12,32,False,Mobile
V000953,M0049,2025-01-04,89,True,Mobile
V002460,M0026,2024-10-20,81,True,Mobile
V002343,M0009,2024-08-03,76,False,Web
V004427,M0041,2024-09-14,66,False,Mobile
V000127,M0055,2024-08-21,52,False,Web
V003655,M0023,2025-11-27,69,False,Mobile
V002329,M0038,2025-03-09,54,False,Web
V003272,M0003,2025-07-30,59,False,Web
V004186,M0023,2024-06-27,116,False,Mobile
V003847,M0035,2024-07-23,101,False,Web
V003305,M0041,2025-04-22,96,False,Web
V004781,M0056,2024-08-24,79,False,Tablet
V002087,M0007,2025-07-30,74,False,Tablet
V003967,M0034,2024-12-26,44,False,Tablet
V004456,M0055,2024-07-17,73,False,Mobile
V000742,M0032,2025-10-26,88,False,Tablet
V004490,M0014,2025-08-10,132,False,Tablet
V000777,M0042,2025-08-03,77,False,Web
V001514,M0010,2025-06-02,57,False,Tablet
V003384,M0056,2024-06-10,86,False,Web
V004166,M0001,2025-10-24,65,False,TV
V002401,M0030,2025-06-06,91,True,Mobile
V000107,M0010,2025-04-17,36,False,Mobile
V004648,M0059,2025-07-08,83,False,Web
V003250,M0057,2024-09-09,152,True,Mobile
V001547,M0040,2024-11-03,62,False,TV
V001936,M0004,2025-05-13,45,False,Tablet
V003120,M0053,2024-11-23,87,False,TV
V001206,M0058,2025-11-03,32,False,Mobile
V000589,M0019,2024-12-21,62,False,TV
V003392,M0051,2025-08-09,102,True,TV
V004321,M0004,2024-11-07,75,True,TV
V002294,M0008,2025-11-12,95,False,Mobile
V000390,M0033,2025-05-14,51,False,Web
V000489,M0024,2025-01-20,68,False,Mobile
V000676,M0045,2025-05-26,108,False,TV
V001467,M0037,2025-02-20,119,False,Web
V003315,M0052,2025-07-12,61,False,TV
V004539,M0060,2024-06-29,87,False,TV
V003788,M0031,2025-06-11,126,False,Mobile
V004902,M0021,2024-06-16,84,False,TV
V000333,M0010,2024-12-14,62,False,TV
V003041,M0007,2025-06-16,43,False,Mobile
V004302,M0019,2025-07-16,59,False,TV
V001946,M0034,2025-07-29,34,False,Tablet
V001087,M0017,2024-11-02,137,True,Mobile
V002954,M0015,2024-07-07,116,False,TV
V004031,M0011,2025-04-17,70,False,Web
V003107,M0018,2024-11-29,79,True,TV
V004891,M0020,2025-03-27,61,False,Tablet
V002706,M0020,2025-10-03,38,False,TV
V000002,M0051,2025-05-13,88,False,TV
V002864,M0030,2024-07-11,85,False,Mobile
V003453,M0012,2025-07-07,54,False,Mobile
V002035,M0054,2025-03-20,51,False,Web
V001765,M0001,2024-08-16,114,True,Mobile
V001098,M0024,2025-11-21,77,False,Tablet
V004692,M0018,2025-08-21,46,False,Mobile
V001117,M0046,2025-04-30,93,False,TV
V003689,M0012,2024-11-03,118,True,Web
V003964,M0043,2024-07-22,83,False,Tablet
V004242,M0052,2025-02-02,55,False,TV
V001903,M0035,2025-11-21,68,False,TV
V000044,M0002,2025-02-10,135,True,TV
V001825,M0004,2025-07-26,17,False,Mobile
V001508,M0050,2025-08-25,102,True,Web
V000293,M0035,2024-09-14,119,True,Mobile
V004020,M0037,2025-08-03,76,False,TV
V003056,M0025,2024-07-10,128,False,Web
V003004,M0006,2024-10-14,146,True,Mobile
V001348,M0060,2025-11-22,135,True,Mobile
V004057,M0013,2025-06-26,80,False,TV
V002952,M0048,2025-05-06,80,True,Mobile
V003370,M0013,2025-04-08,55,False,Mobile
V004300,M0055,2025-10-21,78,True,Tablet
V002578,M0005,2025-08-27,41,False,Tablet
V000062,M0010,2025-04-15,69,False,Web
V003291,M0055,2024-09-25,78,True,Mobile
V003519,M0025,2025-06-06,152,True,Tablet
V004429,M0055,2025-06-20,36,False,Tablet
V004064,M0015,2024-07-22,114,False,Tablet
V003050,M0035,2025-11-14,93,False,Tablet
V004868,M0003,2024-12-26,49,False,Mobile
V002889,M0038,2025-07-24,74,False,TV
V000237,M0047,2024-06-21,101,False,TV
V002432,M0052,2024-07-23,85,False,Web
V004597,M0051,2024-12-08,100,True,Mobile
V004152,M0013,2025-06-06,80,False,TV
V000308,M0050,2025-07-02,107,True,TV
V004498,M0045,2025-08-17,61,False,Web
V002547,M0008,2025-02-04,63,False,Tablet
V001557,M0025,2024-06-22,113,False,Tablet
V001024,M0036,2024-11-21,60,False,Web
V001347,M0003,2025-10-15,74,False,Tablet
V000143,M0040,2025-03-22,72,False,TV
V002301,M0042,2025-02-10,83,False,TV
V004796,M0027,2025-01-05,87,False,Web
V003506,M0026,2025-02-09,59,False,Tablet
V004985,M0046,2025-08-20,97,False,TV
V000092,M0020,2025-03-30,30,False,TV
V002054,M0018,2025-04-08,20,False,Web
V000283,M0039,2024-08-27,91,True,Mobile
V004244,M0025,2024-06-08,131,False,Web
V002751,M0055,2024-07-09,36,False,TV
V002731,M0047,2025-10-22,81,False,Mobile
V003386,M0025,2025-11-03,139,False,Web
V004667,M0006,2025-06-20,58,False,Web
V000306,M0050,2025-03-14,93,False,Tablet
V000368,M0026,2024-06-25,69,False,Web
V004250,M0002,2024-06-15,132,True,Mobile
V002548,M0028,2025-07-27,38,False,Tablet
V001465,M0022,2024-11-25,160,True,Web
V000913,M0010,2025-05-04,63,False,Tablet
V001313,M0016,2024-06-24,60,False,TV
V003589,M0060,2024-08-19,145,True,Tablet
V003227,M0035,2024-12-13,115,False,Tablet
V004229,M0004,2025-05-16,24,False,Mobile
V002676,M0008,2024-11-11,96,False,Web
V001460,M0029,2024-10-14,95,True,Mobile
V002167,M0030,2024-08-12,49,False,TV
V004161,M0039,2025-08-29,89,True,Tablet
V003688,M0002,2024-08-14,132,True,Mobile
V001863,M0025,2025-03-12,121,False,Mobile
V003694,M0007,2025-04-12,46,False,Tablet
V003530,M0029,2025-04-26,99,True,Tablet
V003175,M0028,2024-11-30,63,False,Tablet
V001109,M0004,2025-02-16,35,False,Web
V001696,M0002,2024-09-30,126,True,TV
V000232,M0023,2024-07-11,82,False,Web
V003530,M0054,2025-08-03,40,False,TV
V003287,M0046,2024-10-03,69,False,Web
V004069,M0017,2024-08-06,89,False,Tablet
V004311,M0050,2024-11-02,67,False,Mobile
V004590,M0012,2025-02-05,113,True,Mobile
V004196,M0058,2025-03-11,38,False,TV
V002492,M0035,2025-08-01,131,True,Mobile
V002878,M0051,2025-11-13,63,False,Tablet
V000076,M0058,2025-02-13,22,False,TV
V001477,M0051,2025-04-30,90,False,Mobile
V003485,M0010,2025-02-11,63,False,Mobile
V004319,M0045,2025-03-03,91,False,Web
V002475,M0019,2025-11-26,58,False,Tablet
V000491,M0041,2025-02-27,123,False,Tablet
V002834,M0035,2025-08-08,92,False,Mobile
V002307,M0054,2025-08-10,41,False,TV
V000723,M0055,2024-11-04,69,False,Tablet
V000785,M0016,2024-12-01,89,True,Web
V000135,M0017,2025-06-19,124,False,Tablet
V002460,M0030,2024-11-12,53,False,Tablet
V002608,M0023,2025-02-23,53,False,Mobile
V002603,M0038,2025-02-28,74,False,TV
V003709,M0059,2025-11-04,88,False,Web
V002065,M0022,2024-07-15,151,True,Web
V001900,M0049,2024-08-08,65,False,TV
V002358,M0003,2025-01-27,71,False,TV
V003945,M0033,2025-04-06,55,False,TV
V004210,M0011,2025-02-01,74,False,TV
V002214,M0014,2025-06-26,97,False,TV
V002737,M0021,2024-09-15,44,False,Mobile
V000982,M0005,2024-08-07,59,False,Web
V002504,M0008,2025-05-17,91,False,Mobile
V004838,M0038,2025-02-11,33,False,Tablet
V002415,M0037,2025-02-11,114,False,TV
V002952,M0024,2025-10-24,89,True,Web
V001907,M0052,2025-07-22,96,False,TV
V004224,M0032,2025-01-09,118,False,Mobile
V004282,M0015,2024-12-24,133,True,Mobile
V000007,M0006,2024-06-21,128,False,Tablet
V000660,M0024,2025-03-01,80,False,Web
V004883,M0027,2025-02-05,52,False,Web
V002825,M0035,2025-02-09,109,False,TV
V004307,M0035,2024-06-28,124,True,Tablet
V002071,M0016,2024-12-02,47,False,Tablet
V004119,M0023,2025-09-15,83,False,TV
V004914,M0002,2024-06-29,127,True,Mobile
V003975,M0050,2024-11-13,55,False,Tablet
V002610,M0014,2025-09-27,97,False,Web
V000821,M0005,2024-12-19,59,False,Web
V001000,M0040,2025-09-16,77,False,TV
V001187,M0055,2024-09-11,61,False,Mobile
V002552,M0019,2025-04-18,55,False,Tablet
V004408,M0040,2024-09-26,69,False,TV
V001476,M0034,2025-07-23,24,False,TV
V001368,M0060,2025-09-16,65,False,Mobile
V000431,M0034,2024-06-27,75,False,Tablet
V002031,M0005,2025-06-30,86,False,TV
V000141,M0050,2025-04-23,86,False,Tablet
V003158,M0051,2025-03-11,102,True,Web
V001730,M0022,2025-06-08,130,False,TV
V002076,M0022,2024-12-29,102,False,Web
V001133,M0018,2025-04-14,28,False,Mobile
V000444,M0058,2025-10-15,46,False,Mobile
V002803,M0028,2024-07-23,53,False,Web
V001439,M0047,2025-09-07,108,False,Web
V002437,M0012,2024-10-03,82,False,TV
V003235,M0031,2025-04-21,138,True,Mobile
V003091,M0005,2024-07-09,94,True,Tablet
V002943,M0032,2025-01-01,112,False,TV
V003426,M0058,2024-10-15,65,False,Mobile
V002498,M0002,2025-11-01,131,True,TV
V001945,M0056,2025-01-17,146,True,Web
V002982,M0052,2025-05-30,115,True,Web
V000957,M0048,2025-03-28,72,False,Tablet
V001569,M0059,2025-11-01,85,False,Web
V004526,M0019,2025-10-02,54,False,TV
V004362,M0033,2024-06-11,65,False,Web
V000822,M0006,2025-01-26,50,False,Mobile
V000524,M0052,2024-11-28,101,False,Web
V000321,M0034,2025-04-17,27,False,Web
V000769,M0053,2024-07-23,132,True,Mobile
V002440,M0042,2025-04-22,33,False,Tablet
V004144,M0018,2025-03-07,22,False,Web
V003748,M0054,2025-07-03,57,False,Web
V004406,M0030,2024-09-19,60,False,TV
V001611,M0058,2025-03-09,18,False,TV
V004590,M0009,2024-10-12,84,False,TV
V003876,M0053,2024-10-07,117,False,Tablet
V003766,M0046,2024-08-25,81,False,Web
V004301,M0049,2025-09-24,88,True,Web
V003101,M0058,2024-09-13,66,False,Mobile
V000428,M0025,2025-11-01,153,True,Mobile
V002578,M0010,2025-01-24,77,True,Tablet
V004176,M0035,2025-11-06,68,False,Web
V004359,M0032,2025-06-25,105,False,Web
V000306,M0034,2025-07-13,31,False,TV
V003845,M0010,2024-11-16,65,False,Web
V001840,M0019,2025-11-10,70,False,Mobile
V001508,M0018,2025-02-13,34,False,Web
V002124,M0032,2025-03-08,146,True,TV
V001727,M0024,2025-05-12,82,False,Web
V004466,M0017,2024-06-29,91,False,Mobile
V001845,M0054,2025-08-17,27,False,Web
V001258,M0002,2024-08-25,134,True,Web
V002928,M0018,2025-01-24,41,False,Mobile
V002722,M0059,2025-02-05,65,False,TV
V000284,M0007,2025-02-26,55,False,Web
V004386,M0019,2025-03-28,55,False,Tablet
V000177,M0055,2024-09-01,75,True,TV
V001193,M0041,2025-11-06,104,False,Web
V001003,M0039,2025-11-16,79,False,TV
V003963,M0026,2024-11-17,49,False,Mobile
V002704,M0039,2024-11-09,76,False,Web
V004003,M0038,2025-04-24,68,False,Web
V001622,M0022,2025-04-21,134,False,Mobile
V002530,M0002,2025-02-01,128,True,Web
V000072,M0021,2025-10-16,99,True,Mobile
V003585,M0012,2025-02-21,83,False,Web
V001314,M0042,2025-03-03,63,False,Tablet
V003620,M0010,2025-10-16,77,True,TV
V003692,M0033,2024-08-09,44,False,Tablet
V001987,M0015,2025-06-25,119,False,TV
V003404,M0023,2025-02-15,47,False,Web
V003052,M0028,2025-03-14,56,False,Web
V003086,M0032,2025-05-03,88,False,TV
V000994,M0007,2024-09-18,53,False,Mobile
V000211,M0047,2024-08-23,127,False,Web
V002449,M0036,2025-04-23,65,False,TV
V000674,M0003,2025-06-07,82,False,Web
V003575,M0020,2025-01-19,33,False,Mobile
V001418,M0055,2024-12-14,79,True,Web
V003931,M0032,2024-07-01,123,False,Tablet
V004981,M0031,2024-10-09,101,False,TV
V003992,M0057,2024-09-22,122,False,Tablet
V001301,M0005,2024-08-19,75,False,Mobile
V002454,M0045,2025-02-08,114,False,TV
V004493,M0021,2024-09-25,55,False,Tablet
V001506,M0011,2025-04-08,117,True,Tablet
V003794,M0010,2024-10-31,72,False,Web
V002581,M0043,2025-03-12,68,False,TV
V002708,M0051,2024-07-16,101,True,Tablet
V003004,M0030,2024-08-05,65,False,Mobile
V004223,M0025,2025-06-01,67,False,Mobile
V000564,M0006,2025-06-17,64,False,TV
V000376,M0046,2025-03-23,91,False,Mobile
V004601,M0037,2025-09-18,86,False,Web
V000813,M0042,2024-09-12,77,False,Web
V002437,M0022,2025-06-10,98,False,Mobile
V003359,M0033,2024-08-25,77,False,TV
V003320,M0027,2024-07-13,108,True,Mobile
V001658,M0032,2025-05-14,138,True,TV
V001124,M0039,2025-02-01,46,False,Web
V003626,M0059,2025-11-07,110,True,Web
V002413,M0009,2024-12-09,86,False,Tablet
V000565,M0018,2025-09-04,24,False,Web
V002370,M0007,2025-03-28,82,True,TV
V002257,M0013,2024-09-16,55,False,Tablet
V003825,M0042,2025-06-16,77,False,TV
V004045,M0023,2025-09-10,44,False,TV
V001914,M0057,2025-05-12,35,False,Mobile
V000282,M0031,2025-02-26,103,False,Mobile
V001851,M0032,2024-10-29,64,False,Web
V001337,M0056,2025-03-31,96,False,Web
V003272,M0021,2024-09-01,95,True,Web
V002257,M0056,2024-10-06,104,False,TV
V003433,M0011,2024-09-05,117,True,Web
V002642,M0050,2024-10-20,95,False,Tablet
V001641,M0035,2025-01-03,122,True,TV
V000326,M0031,2025-08-22,112,False,TV
V001753,M0054,2025-07-13,56,False,Mobile
V000702,M0037,2025-04-30,106,False,TV
V003019,M0023,2025-08-17,52,False,TV
V004480,M0025,2025-05-05,131,False,Tablet
V004043,M0054,2024-12-06,110,True,Tablet
V000896,M0057,2024-07-14,135,False,Web
V002126,M0029,2025-08-22,83,False,Tablet
V003543,M0002,2024-10-16,135,True,Mobile
V003435,M0035,2024-06-16,107,False,Web
V003958,M0022,2025-11-15,150,True,Mobile
V001792,M0022,2025-02-26,153,True,Tablet
V000400,M0026,2025-07-12,84,True,Tablet
V002081,M0007,2024-11-05,48,False,Mobile
V002549,M0043,2024-11-03,71,False,Mobile
V003700,M0005,2024-08-24,95,True,Web
V000791,M0051,2024-07-08,81,False,Mobile
V004317,M0010,2024-09-18,71,False,Mobile
V004576,M0007,2024-08-01,38,False,Tablet
V003012,M0015,2024-09-12,80,False,Tablet
V000779,M0046,2025-02-19,87,False,Tablet
V004437,M0002,2025-04-04,137,True,Tablet
V002443,M0016,2025-05-29,73,False,Mobile
V001035,M0030,2024-06-14,48,False,Web
V003913,M0048,2025-09-03,77,False,Mobile
V004165,M0058,2024-06-17,68,False,Tablet
V004754,M0021,2024-09-02,52,False,TV
V002149,M0004,2024-11-20,45,False,Mobile
V002670,M0027,2024-09-30,111,True,Web
V000522,M0055,2024-08-29,79,True,Web
V003323,M0003,2025-04-19,75,False,TV
V003372,M0020,2025-04-15,46,False,Web
V002511,M0050,2025-05-22,81,False,TV
V001449,M0020,2025-03-08,37,False,Mobile
V004061,M0030,2025-02-03,42,False,Tablet
V002171,M0030,2024-06-27,47,False,Tablet
V002417,M0006,2025-07-08,58,False,Tablet
V001528,M0001,2025-06-30,93,False,Mobile
V004092,M0008,2025-10-24,120,False,Web
V003055,M0008,2025-11-02,151,True,TV
V000679,M0048,2025-02-26,42,False,TV
V003141,M0009,2024-07-13,76,False,TV
V002193,M0022,2024-10-18,155,True,TV
V000773,M0060,2024-10-17,124,False,Web
V001385,M0045,2025-06-02,73,False,Tablet
V000237,M0047,2024-07-02,122,False,TV
V004986,M0044,2025-03-18,131,True,TV
V004418,M0025,2025-06-26,84,False,Tablet
V002819,M0052,2024-06-15,101,False,TV
V000834,M0011,2025-10-09,105,False,Mobile
V002708,M0008,2024-07-11,129,False,Mobile
V000829,M0042,2025-11-08,42,False,TV
V004648,M0011,2024-11-21,54,False,Tablet
V000973,M0040,2025-03-26,128,True,Web
V004074,M0042,2025-02-01,40,False,TV
V004629,M0020,2024-08-09,106,False,Mobile
V000258,M0003,2024-09-17,47,False,Mobile
V004496,M0024,2025-07-31,92,True,Tablet
V004804,M0002,2024-09-30,134,True,Web
V000319,M0059,2025-10-25,50,False,Web
V004242,M0053,2025-01-09,64,False,Mobile
V000812,M0038,2025-10-26,69,False,TV
V004460,M0017,2025-05-20,122,False,Web
V000212,M0044,2025-05-26,87,False,Tablet
V001128,M0043,2025-05-10,92,True,Mobile
V002026,M0045,2025-04-02,68,False,TV
V003756,M0049,2024-10-16,66,False,Web
V000386,M0016,2025-04-13,62,False,Tablet
V002059,M0012,2024-10-16,99,False,Web
V002800,M0017,2024-08-11,136,True,Web
V002252,M0037,2025-11-03,93,False,TV
V003876,M0020,2025-10-04,39,False,Tablet
V004390,M0055,2024-12-28,50,False,Mobile
V000615,M0029,2024-10-26,77,False,Mobile
V002770,M0029,2025-02-28,94,False,Web
V001152,M0047,2025-06-03,126,False,Web
V004424,M0021,2025-04-25,81,False,Web
V001917,M0017,2025-05-25,66,False,Mobile
V003159,M0054,2025-03-31,30,False,TV
V000133,M0048,2025-06-09,63,False,Tablet
V000429,M0051,2025-05-31,74,False,Mobile
V000851,M0021,2025-05-11,65,False,Tablet
V001156,M0060,2025-05-17,148,True,Web
V001773,M0028,2025-11-19,44,False,Web
V000870,M0046,2024-10-06,77,False,Tablet
V003991,M0021,2024-10-02,88,False,Tablet
V004041,M0011,2024-07-09,97,False,TV
V004211,M0037,2025-04-07,121,False,Mobile
V000729,M0029,2025-11-21,81,False,Web
V000272,M0013,2025-02-27,88,True,Mobile
V002786,M0021,2024-11-20,95,True,Tablet
V003850,M0026,2024-10-07,51,False,TV
V004842,M0055,2024-06-19,58,False,TV
V001010,M0032,2024-12-29,94,False,Web
V003698,M0009,2024-08-27,104,True,TV
V003734,M0032,2025-04-22,150,True,Tablet
V002767,M0002,2025-05-04,129,True,Web
V003940,M0039,2025-01-25,87,True,TV
V000116,M0047,2024-07-13,77,False,TV
V000795,M0004,2025-01-24,43,False,Web
V000752,M0026,2024-10-05,60,False,Tablet
V002316,M0004,2024-06-25,44,False,Web
V001882,M0049,2025-05-18,90,True,Tablet
V000273,M0056,2025-08-07,123,False,TV
V004119,M0008,2024-06-27,98,False,Web
V000413,M0047,2025-08-27,124,False,Mobile
V003769,M0043,2025-03-05,55,False,TV
V004738,M0047,2025-02-16,120,False,TV
V003138,M0013,2025-03-15,80,False,Web
V001235,M0049,2024-08-09,75,False,Tablet
V000345,M0025,2025-05-07,80,False,Mobile
V003330,M0050,2024-06-29,75,False,TV
V002595,M0023,2024-11-14,127,False,Tablet
V003120,M0007,2025-08-19,85,True,Web
V003434,M0058,2025-01-23,33,False,Mobile
V001514,M0051,2025-06-18,95,True,Tablet
V001270,M0041,2025-03-15,119,False,Web
V002690,M0049,2025-09-28,88,True,Tablet
V002007,M0003,2025-10-16,65,False,Tablet
V003064,M0032,2024-08-13,70,False,TV
V003088,M0016,2025-08-24,86,True,Mobile
V000331,M0026,2025-02-02,52,False,TV
V004441,M0025,2024-06-09,127,False,Web
V003500,M0038,2024-11-05,144,True,Mobile
V001948,M0025,2025-07-06,101,False,Mobile
V000010,M0021,2025-05-27,53,False,Mobile
V002453,M0034,2025-09-13,43,False,Web
V000521,M0046,2024-08-07,66,False,Mobile
V004217,M0057,2025-07-01,80,False,Web
V004104,M0042,2024-10-03,121,False,TV
V004430,M0035,2025-06-08,87,False,TV
V000896,M0007,2024-06-24,76,False,Tablet
V001758,M0059,2025-07-04,100,False,Mobile
V004360,M0045,2024-10-16,106,False,Tablet
V004893,M0033,2025-07-27,51,False,Mobile
V003846,M0027,2024-11-28,70,False,Tablet
V002288,M0023,2024-12-11,98,False,Mobile
V001073,M0020,2025-03-23,71,False,Tablet
V001879,M0057,2024-06-13,73,False,Tablet
V003921,M0053,2025-06-30,60,False,Tablet
V004807,M0058,2025-06-23,19,False,Mobile
V000241,M0005,2025-11-20,46,False,Tablet
V000087,M0048,2025-03-02,86,True,Web
V001238,M0024,2024-10-20,98,True,Tablet
V001027,M0014,2025-11-01,95,False,TV
V004030,M0022,2025-09-22,139,False,Tablet
V003031,M0019,2025-05-09,50,False,Mobile
V002434,M0033,2025-01-08,69,False,Web
V002346,M0032,2025-01-17,105,False,Web
V000507,M0042,2024-10-12,114,False,Web
V003317,M0038,2024-06-12,127,False,Mobile
V003303,M0012,2024-11-19,89,False,Web
V000783,M0056,2025-07-03,135,False,Mobile
V002678,M0037,2025-07-10,68,False,TV
V003328,M0032,2025-07-12,128,False,Mobile
V001150,M0026,2024-10-27,48,False,Web
V001783,M0010,2025-04-11,35,False,Mobile
V002542,M0031,2025-02-16,75,False,TV
V001473,M0039,2024-07-12,74,False,Web
V001960,M0048,2025-03-02,43,False,Mobile
V000657,M0010,2025-08-12,39,False,Mobile
V001860,M0060,2025-03-14,78,False,TV
V001975,M0033,2025-06-18,88,True,TV
V000975,M0043,2024-12-04,79,False,TV
V003924,M0051,2024-10-04,50,False,TV
V000145,M0056,2025-06-17,98,False,Tablet
V004614,M0032,2024-12-20,122,False,Web
V004840,M0034,2024-08-12,42,False,Web
V001446,M0038,2024-10-02,78,False,Mobile
V002845,M0026,2025-08-09,77,False,TV
V002819,M0010,2025-10-01,47,False,Web
V004708,M0015,2025-07-14,81,False,Tablet
V002703,M0005,2025-07-03,75,False,Mobile
V003567,M0013,2025-01-05,50,False,Mobile
V002057,M0048,2025-03-02,39,False,Web
V001728,M0050,2024-09-30,79,False,TV
V003279,M0017,2024-10-21,126,False,TV
V002895,M0056,2025-07-22,89,False,TV
V003704,M0016,2025-06-23,52,False,Web
V001240,M0057,2025-08-25,82,False,Mobile
V004133,M0022,2024-07-15,77,False,Web
V001718,M0041,2025-11-17,119,False,Tablet
V003894,M0055,2024-11-13,81,True,Tablet
V002779,M0048,2024-07-14,69,False,Web
V002335,M0025,2025-06-03,110,False,Mobile
V002708,M0033,2024-09-23,70,False,Tablet
V002410,M0059,2024-11-03,67,False,TV
V001646,M0058,2025-05-16,42,False,Tablet
V001499,M0005,2024-10-19,95,True,Tablet
V000757,M0025,2025-08-05,79,False,TV
V001823,M0051,2024-08-24,86,False,Tablet
V003319,M0028,2025-11-19,42,False,Tablet
V002001,M0025,2024-12-12,139,False,Web
V003589,M0058,2025-07-26,19,False,Tablet
V003914,M0043,2025-01-15,54,False,Mobile
V000022,M0044,2024-07-18,64,False,TV
V003731,M0054,2025-11-05,45,False,Tablet
V002017,M0029,2025-03-07,89,False,Tablet
V004859,M0012,2025-10-19,72,False,TV
V000256,M0052,2024-09-14,107,True,Mobile
V004143,M0037,2025-05-10,111,False,Web
V003936,M0055,2025-07-27,73,False,Tablet
V003132,M0046,2025-08-25,58,False,Web
V000798,M0038,2025-01-18,36,False,TV
V002074,M0026,2025-07-21,75,False,Tablet
V000097,M0056,2025-03-15,86,False,TV
V004957,M0059,2024-09-15,82,False,Web
V001104,M0047,2025-04-29,125,False,Web
V002302,M0041,2025-04-18,66,False,Mobile
V004685,M0017,2025-03-19,87,False,Web
V004969,M0010,2024-07-27,37,False,Web
V001152,M0031,2024-09-28,143,True,TV
V002587,M0056,2025-05-11,80,False,Web
V000743,M0004,2025-08-23,35,False,Mobile
V002809,M0018,2025-04-01,26,False,Tablet
V001126,M0033,2025-06-07,62,False,Mobile
V001026,M0004,2025-10-26,20,False,Web
V004339,M0041,2025-01-06,78,False,Tablet
V004955,M0004,2024-09-15,56,False,Mobile
